invoice_no,stock_code
537212,22111
537212,21481
537212,84920
537212,21430
537212,20677
537212,21243
537212,20718
537212,22386
537212,85099B
537212,21238
537212,21239
537212,POST
537213,20966
537213,20963
537213,85215
537213,21700
537213,20961
537213,21556
537214,20963
537214,20676
537214,21094
537214,21080
537214,17003
537214,20974
537214,47599A
537214,47599B
537214,20975
537214,22090
537214,47590A
537214,21121
537214,21122
537215,85124C
537215,85124B
537215,84879
537215,85062
537215,85064
537215,82484
537215,21136
537216,22195
537216,22357
537216,22476
537216,71477
537216,84658
537216,82484
537216,22473
537216,47566B
537216,47580
537216,22197
537216,22196
537216,21949
537216,21080
537216,22625
537216,21733
537216,18098C
537216,21906
537216,22198
537217,22849
537217,22847
537217,22927
537217,22926
537218,85016
537218,21506
537218,22716
537218,22983
537218,22030
537218,22984
537218,85015
537218,21381
537218,21080
537218,84520B
537218,21210
537218,84988
537218,22749
537218,22750
537218,22751
537218,22940
537219,21217
537219,72818
537219,22969
537219,22816
537219,22818
537219,21899
537219,21901
537219,21902
537219,21900
537219,21527
537219,84029E
537219,21479
537219,21485
537219,22114
537219,22111
537219,22835
537219,84029G
537219,22834
537219,22866
537219,22910
537219,22086
537219,22964
537219,22632
537219,22633
537219,22923
537219,22134
537219,22135
537219,22739
537219,22737
537219,84375
537219,22196
537219,22195
537219,22142
537219,22144
537219,22966
537219,22949
537219,21210
537219,22940
537219,22841
537219,21843
537219,22423
537219,21980
537219,21531
537219,21539
537219,21531
537219,21539
537219,85036C
537219,85035A
537219,85035B
537219,85035C
537219,22666
537219,22667
537219,22618
537219,20750
537219,20749
537219,22617
537219,85170D
537219,21890
537219,22619
537219,22865
537219,22951
537219,84991
537219,22417
537219,84992
537219,21977
537219,21212
537219,21791
537219,21790
537219,22548
537220,22450
537221,22942
537221,22810
537221,22633
537221,22751
537221,22750
537221,22749
537221,20972
537222,21385
537222,21967
537222,20728
537222,21640
537222,20966
537222,22086
537222,22910
537222,21900
537222,15034
537222,85150
537222,21098
537222,84050
537222,20727
537222,22278
537222,21894
537222,85135C
537222,22375
537222,21955
537222,22423
537222,22195
537222,20726
537222,22375
537222,22376
537222,22371
537222,22372
537222,22374
537223,22835
537223,21485
537223,85048
537223,21055
537223,22112
537223,22114
537223,22469
537223,22141
537223,22144
537224,22829
537224,70007
537224,84375
537224,70007
537224,70006
537224,85025C
537224,22866
537224,22086
537224,21202
537224,22294
537224,35971
537224,35971
537224,21822
537224,22602
537224,22866
537224,70006
537224,20829
537224,21191
537224,21192
537224,21187
537224,21202
537224,84531A
537224,22087
537224,21484
537224,22113
537224,21481
537224,70007
537224,22086
537224,22141
537224,84406B
537224,84792
537224,21911
537224,82551
537224,82552
537224,84531B
537224,84531A
537224,21910
537224,21192
537224,70007
537224,70006
537224,22632
537224,22087
537224,22111
537224,22110
537224,21484
537224,22113
537224,21485
537224,84029E
537224,22670
537224,21187
537224,22087
537224,84029E
537224,22670
537224,22672
537224,22674
537224,22632
537224,22867
537224,70007
537224,22461
537224,22833
537224,20685
537224,48194
537224,48187
537224,22690
537224,22768
537224,22637
537224,22406
537224,84881
537224,22830
537224,22188
537224,84846A
537224,84978
537224,21363
537224,21613
537224,21609
537224,21891
537224,21688
537224,22405
537224,22766
537224,21695
537224,21693
537224,21889
537224,22767
537224,21361
537224,22622
537224,22623
537224,21363
537224,21556
537224,22497
537224,22500
537224,21187
537224,84809A
537224,79321
537224,72741
537224,22943
537224,21899
537224,21901
537224,21807
537224,21802
537224,21804
537224,22576
537224,79191C
537224,79190D
537224,22581
537224,21899
537224,21901
537224,21900
537224,21807
537224,21014
537224,22863
537224,22588
537224,22589
537224,85025C
537224,84347
537224,22576
537224,22156
537224,21901
537224,22603
537224,21014
537224,22969
537224,22863
537224,82552
537224,22142
537224,22866
537224,22910
537224,22086
537224,84347
537224,72816
537224,20878
537224,85123A
537224,22142
537224,22600
537224,85048
537224,22550
537224,21913
537224,21888
537224,22800
537224,22809
537224,84950
537224,84946
537224,22603
537224,22910
537224,22144
537224,21804
537224,21807
537224,22810
537224,21802
537224,21802
537224,22548
537224,21791
537224,21790
537224,22151
537224,21822
537224,22153
537224,84970L
537224,84970S
537224,21813
537224,22155
537224,21820
537224,22157
537224,22307
537224,22141
537224,21143
537224,21351
537224,21351
537224,84531B
537224,22602
537224,22579
537224,22581
537225,84795B
537225,79191B
537225,22927
537225,22926
537225,22905
537225,21870
537225,21807
537225,22863
537225,22584
537225,22585
537225,22582
537225,20757
537225,22831
537225,20757
537225,20757
537225,20764
537225,20770
537225,20771
537225,20765
537225,20774
537225,20773
537225,20774
537225,84944
537225,22625
537225,22949
537225,21877
537225,37327
537225,22832
537225,22283
537225,21976
537225,85027L
537225,84849D
537225,84709B
537225,M
537225,79067
537225,22426
537225,22208
537225,21446
537225,21447
537225,22077
537225,85049A
537225,22076
537225,22075
537225,85049A
537225,85049E
537225,85049D
537225,22074
537225,22965
537225,84531A
537225,84531B
537225,22429
537225,85017C
537225,22424
537225,21657
537225,21658
537225,16010
537225,22086
537225,10133
537225,35001W
537225,84707B
537225,15039
537225,21167
537225,22430
537225,51008
537226,22811
537226,21713
537226,22927
537226,20802
537226,22052
537226,22705
537226,20781
537226,22310
537226,22389
537227,22941
537227,22696
537227,22193
537227,21212
537227,21977
537227,84991
537227,21213
537227,21080
537227,22632
537227,22315
537227,21232
537227,15056N
537227,22837
537227,22866
537227,22867
537227,10002
537227,21731
537227,22383
537227,85099B
537227,85014A
537228,22144
537229,22961
537230,21733
537231,71477
537231,72807C
537231,72807A
537231,48194
537231,48111
537231,22867
537231,22866
537231,22633
537231,21915
537231,21914
537231,22114
537231,22112
537231,22835
537231,21108
537231,21109
537231,21110
537231,84050
537231,22304
C537232,84840
537233,22652
537233,22654
537233,21259
537233,22584
537233,82484
537233,22630
537233,22439
537233,21844
537233,22812
C537234,22653
537235,22622
537235,22536
537235,21791
537235,21889
537235,22659
537236,85048
537236,48184
537236,21531
537236,22073
537236,21216
537236,21527
537236,22179
537236,22468
537236,20914
537236,22073
537237,15036
537237,15056N
537237,16218
537237,16238
537237,16258A
537237,17003
537237,17012C
537237,17012E
537237,17012F
537237,18098C
537237,20615
537237,20622
537237,20665
537237,20676
537237,20696
537237,20699
537237,20713
537237,20716
537237,20717
537237,20718
537237,20719
537237,20723
537237,20724
537237,20725
537237,20726
537237,20727
537237,20735
537237,20751
537237,20754
537237,20782
537237,20846
537237,20847
537237,20914
537237,20936
537237,20956
537237,20961
537237,20963
537237,20966
537237,20969
537237,20971
537237,20972
537237,20973
537237,20974
537237,20975
537237,20985
537237,21014
537237,21015
537237,21026
537237,21035
537237,21039
537237,21041
537237,21068
537237,21069
537237,21070
537237,21071
537237,21098
537237,21108
537237,21112
537237,21115
537237,21137
537237,21147
537237,21154
537237,21165
537237,21166
537237,21169
537237,21174
537237,21175
537237,21181
537237,21187
537237,21191
537237,21212
537237,21213
537237,21217
537237,21218
537237,21219
537237,21220
537237,21224
537237,21231
537237,21232
537237,21238
537237,21249
537237,21262
537237,21272
537237,21279
537237,21291
537237,21313
537237,21314
537237,21319
537237,21326
537237,21328
537237,21352
537237,21355
537237,21356
537237,21359
537237,21385
537237,21397
537237,21407
537237,21408
537237,21429
537237,21479
537237,21481
537237,21484
537237,21485
537237,21486
537237,21488
537237,21494
537237,21506
537237,21577
537237,21626
537237,21627
537237,21632
537237,21641
537237,21650
537237,21669
537237,21675
537237,21677
537237,21678
537237,21679
537237,21688
537237,21703
537237,21704
537237,21716
537237,21721
537237,21725
537237,21726
537237,21731
537237,21733
537237,21738
537237,21743
537237,21774
537237,21777
537237,21786
537237,21790
537237,21791
537237,21801
537237,21802
537237,21803
537237,21809
537237,21810
537237,21811
537237,21813
537237,21821
537237,21823
537237,21824
537237,21826
537237,21832
537237,21846
537237,21851
537237,21868
537237,21870
537237,21871
537237,21874
537237,21876
537237,21882
537237,21884
537237,21889
537237,21891
537237,21894
537237,21896
537237,21900
537237,21903
537237,21906
537237,21908
537237,21912
537237,21915
537237,21916
537237,21917
537237,21918
537237,21928
537237,21929
537237,21934
537237,21935
537237,21936
537237,21937
537237,21942
537237,21945
537237,21967
537237,21974
537237,21977
537237,21982
537237,21983
537237,21984
537237,21985
537237,21986
537237,21990
537237,21992
537237,21993
537237,22028
537237,22065
537237,22068
537237,22077
537237,22079
537237,22080
537237,22081
537237,22082
537237,22083
537237,22084
537237,22086
537237,22096
537237,22100
537237,22106
537237,22107
537237,22108
537237,22109
537237,22110
537237,22112
537237,22113
537237,22114
537237,22116
537237,22124
537237,22131
537237,22132
537237,22133
537237,22134
537237,22135
537237,22136
537237,22141
537237,22142
537237,22144
537237,22147
537237,22149
537237,22150
537237,22151
537237,22153
537237,22154
537237,22155
537237,22156
537237,22161
537237,22162
537237,22163
537237,22165
537237,22167
537237,22169
537237,22178
537237,22179
537237,22183
537237,22184
537237,22187
537237,22189
537237,22190
537237,22195
537237,22196
537237,22197
537237,22198
537237,22207
537237,22208
537237,22212
537237,22219
537237,22221
537237,22223
537237,22224
537237,22227
537237,22242
537237,22255
537237,22260
537237,22261
537237,22262
537237,22271
537237,22273
537237,22282
537237,22285
537237,22297
537237,22301
537237,22310
537237,22311
537237,22312
537237,22314
537237,22318
537237,22321
537237,22326
537237,22328
537237,22329
537237,22335
537237,22336
537237,22337
537237,22342
537237,22344
537237,22345
537237,22348
537237,22355
537237,22358
537237,22360
537237,22371
537237,22375
537237,22379
537237,22380
537237,22382
537237,22383
537237,22393
537237,22395
537237,22398
537237,22403
537237,22409
537237,22411
537237,22413
537237,22416
537237,22417
537237,22419
537237,22422
537237,22423
537237,22444
537237,22451
537237,22456
537237,22457
537237,22458
537237,22459
537237,22461
537237,22464
537237,22465
537237,22469
537237,22470
537237,22475
537237,22476
537237,22494
537237,22501
537237,22502
537237,22505
537237,22530
537237,22531
537237,22534
537237,22544
537237,22550
537237,22553
537237,22556
537237,22557
537237,22558
537237,22563
537237,22567
537237,22568
537237,22569
537237,22570
537237,22571
537237,22572
537237,22573
537237,22574
537237,22578
537237,22581
537237,22582
537237,22588
537237,22592
537237,22593
537237,22594
537237,22595
537237,22601
537237,22602
537237,22603
537237,22609
537237,22613
537237,22616
537237,22619
537237,22622
537237,22624
537237,22625
537237,22627
537237,22629
537237,22632
537237,22633
537237,22639
537237,22644
537237,22645
537237,22646
537237,22649
537237,22651
537237,22652
537237,22654
537237,22661
537237,22665
537237,22666
537237,22668
537237,22670
537237,22678
537237,22684
537237,22694
537237,22695
537237,22697
537237,22699
537237,22717
537237,22725
537237,22726
537237,22728
537237,22729
537237,22730
537237,22732
537237,22735
537237,22736
537237,22737
537237,22738
537237,22739
537237,22740
537237,22741
537237,22743
537237,22745
537237,22748
537237,22750
537237,22754
537237,22757
537237,22759
537237,22766
537237,22788
537237,22791
537237,22792
537237,22798
537237,22800
537237,22801
537237,22805
537237,22807
537237,22810
537237,22811
537237,22812
537237,22834
537237,22835
537237,22837
537237,22841
537237,22851
537237,22862
537237,22865
537237,22866
537237,22867
537237,22891
537237,22893
537237,22904
537237,22906
537237,22909
537237,22910
537237,22912
537237,22915
537237,22916
537237,22917
537237,22918
537237,22919
537237,22920
537237,22921
537237,22924
537237,22940
537237,22941
537237,22945
537237,22949
537237,22951
537237,22952
537237,22955
537237,22960
537237,22961
537237,22962
537237,22963
537237,22968
537237,22969
537237,22972
537237,22974
537237,22983
537237,22988
537237,35598D
537237,35599D
537237,35648
537237,35651
537237,35653
537237,35954
537237,35957
537237,35961
537237,35965
537237,35967
537237,35971
537237,37370
537237,37444C
537237,37447
537237,46118
537237,46776C
537237,46776E
537237,47563A
537237,47580
537237,47591B
537237,47593B
537237,48184
537237,48194
537237,51014C
537237,62094B
537237,70006
537237,71053
537237,71477
537237,72807A
537237,72816
537237,72817
537237,79066K
537237,79302M
537237,79321
537237,82001S
537237,82484
537237,82486
537237,82567
537237,82580
537237,82582
537237,82599
537237,82613D
537237,82616B
537237,84006
537237,84029G
537237,84031A
537237,84031B
537237,84032A
537237,84032B
537237,84050
537237,84077
537237,84078A
537237,84228
537237,84270
537237,84341B
537237,84347
537237,84378
537237,84380
537237,84459B
537237,84536A
537237,84536B
537237,84558A
537237,84559B
537237,84568
537237,84596J
537237,84659A
537237,84685
537237,84763
537237,84789
537237,84813
537237,84828
537237,84836
537237,84849B
537237,84879
537237,84913A
537237,84913B
537237,84923
537237,84946
537237,84947
537237,84949
537237,84950
537237,84969
537237,84970L
537237,84991
537237,84992
537237,85014A
537237,85015
537237,85017B
537237,85025C
537237,85032D
537237,85039A
537237,85049A
537237,85049E
537237,85064
537237,85093
537237,85096
537237,85099B
537237,85099C
537237,85099F
537237,85123A
537237,85131B
537237,85131D
537237,85132A
537237,85132B
537237,85132C
537237,85135B
537237,85135C
537237,85136A
537237,85136C
537237,85150
537237,85176
537237,85178
537237,85185B
537237,85202
537237,85203
537237,85204
537237,85227
537237,85231B
537237,85232B
537237,90001D
537237,90013B
537237,90013C
537237,90014B
537237,90018A
537237,90022
537237,90028
537237,90059B
537237,90062
537237,90085
537237,90086
537237,90132
537237,90140
537237,90141B
537237,90143
537237,90158
537237,90183A
537237,90183B
537237,90190C
537237,90199A
537237,90201B
537237,90212B
537237,90214V
537237,DOT
537237,84712B
537237,22862
537237,22766
537237,22467
537238,22565
537238,22566
537238,22587
537238,22279
537238,22280
537238,22505
537238,22352
537238,47567B
537238,21042
537238,22469
537238,22652
537238,22470
537238,85099B
537238,21257
537238,22444
537239,22767
537239,71053
537239,22988
537239,22796
537239,22795
537239,21484
537239,22310
537239,85123A
537239,21136
537239,84879
537239,22844
537239,22766
537239,21754
537240,20914
537240,20956
537240,20961
537240,20963
537240,20966
537240,20967
537240,20969
537240,20970
537240,22358
537240,22360
537240,22372
537240,22375
537240,22377
537240,22379
537240,22382
537240,22395
537240,22403
537240,22411
537240,22413
537240,22418
537240,22422
537240,22423
537240,22431
537240,22432
537240,22433
