"Region","CancerSiteICD10Code","CancerSite","Sex","SexQF","Year","IncidencesAgeUnder5","IncidencesAge5To9","IncidencesAge10To14","IncidencesAge15To19","IncidencesAge20To24","IncidencesAge25To29","IncidencesAge30To34","IncidencesAge35To39","IncidencesAge40To44","IncidencesAge45To49","IncidencesAge50To54","IncidencesAge55To59","IncidencesAge60To64","IncidencesAge65To69","IncidencesAge70To74","IncidencesAge75To79","IncidencesAge80To84","IncidencesAge85To89","IncidencesAge90AndOver","IncidencesAllAges","IncidenceRateAgeUnder5","IncidenceRateAge5To9","IncidenceRateAge10To14","IncidenceRateAge15To19","IncidenceRateAge20To24","IncidenceRateAge25To29","IncidenceRateAge30To34","IncidenceRateAge35To39","IncidenceRateAge40To44","IncidenceRateAge45To49","IncidenceRateAge50To54","IncidenceRateAge55To59","IncidenceRateAge60To64","IncidenceRateAge65To69","IncidenceRateAge70To74","IncidenceRateAge75To79","IncidenceRateAge80To84","IncidenceRateAge85To89","IncidenceRateAge90AndOver","CrudeRate","CrudeRateLower95pcConfidenceInterval","CrudeRateUpper95pcConfidenceInterval","EASR","EASRLower95pcConfidenceInterval","EASRLower95pcConfidenceIntervalQF","EASRUpper95pcConfidenceInterval","EASRUpper95pcConfidenceIntervalQF","WASR","WASRLower95pcConfidenceInterval","WASRLower95pcConfidenceIntervalQF","WASRUpper95pcConfidenceInterval","WASRUpper95pcConfidenceIntervalQF","StandardisedIncidenceRatio","SIRLower95pcConfidenceInterval","SIRUpper95pcConfidenceInterval"
"West of Scotland","C81","Hodgkin lymphoma","Females",NA,"2017-2021",0,2,2,21,9,24,15,9,4,8,8,11,6,20,22,9,9,5,1,185,0,0.589368962651689,0.599414372158401,6.41948589088708,2.25812359964974,5.37083368765917,3.46506749951489,2.17292105777797,1.04365613617625,1.82624218710764,1.63481502068041,2.31178886222159,1.45058579489684,5.66832370663024,6.82852336286152,3.72120715960257,4.81736821821607,4.34688111280157,1.54366249363239,2.8530956473327,2.45676242974175,3.29516409236585,2.80926376945611,2.41763848768265,NA,3.22985528983355,NA,2.42826719323118,2.04151863814011,NA,2.84806676465378,NA,102.595199434122,88.343351432067,118.491652230617
"West of Scotland","C64-C65","Kidney","All","d","2017-2021",9,5,0,3,0,8,11,33,61,129,170,274,375,347,389,300,283,154,72,2623,1.41891380571602,0.718856615421775,0,0.449089022917013,0,0.893894699204434,1.28700731020152,4.06728522269003,8.183448773623,15.3541085928257,18.1728192349671,29.9649060643939,47.3059572707364,51.3949964675197,64.174581256733,69.4344793108396,89.9958341150993,85.2085673341338,78.2591682789505,20.8526118631725,20.0621561581194,21.6662287332003,22.0917654579468,21.2384585620843,NA,22.9616433188048,NA,10.6969179257,10.2462475280879,NA,11.1571516780101,NA,103.624393719771,99.6963249610018,107.66755893236
"West of Scotland","C64-C65","Kidney","Male",NA,"2017-2021",5,3,0,3,0,2,3,20,41,84,115,198,236,225,251,171,155,72,38,1622,1.53202233075749,0.842216376616705,0,0.880049282759835,0,0.446326952345671,0.711230808622014,5.03571581441373,11.3216195991042,20.8899101733863,25.7783376782908,45.1455945423992,62.2550028225785,69.805320716668,88.386194851064,89.9029993953892,121.440043875113,109.575698545078,139.598104404688,26.6138327939192,25.3342631911532,27.9412901052867,29.2562299675654,27.8220222014025,NA,30.7259753250301,NA,14.2053876947847,13.4652613978114,NA,14.9650364118916,NA,103.359550852733,98.3901148285868,108.514967306333
"West of Scotland","C64-C65","Kidney","Females",NA,"2017-2021",4,2,0,0,0,6,8,13,20,45,55,76,139,122,138,129,128,82,34,1001,1.29903027390053,0.589368962651689,0,0,0,1.34270842191479,1.84803599974127,3.13866375012374,5.21828068088126,10.2726123024805,11.2393532671778,15.9723594117128,33.6052375817768,34.5767746104445,42.8334647306768,53.3373026209702,68.5136813257397,71.2888502499457,52.4845247835013,15.4375607728651,14.495916352671,16.4243170935414,14.9273009483281,14.0136507373117,NA,15.8693955803378,NA,7.18844815661537,6.68056140266217,NA,7.71467777075182,NA,104.056433140023,97.7093060845735,110.707635659558
"West of Scotland","C91-C95","Leukaemias","All","d","2017-2021",46,27,17,18,16,13,23,27,33,62,85,108,148,155,231,217,189,122,51,1588,7.25222611810408,3.88182572327758,2.49558135301613,2.69453413750208,1.97539887624496,1.4525788862072,2.69101528496682,3.32777881856457,4.42711163163211,7.37949405236584,9.08640961748353,11.8109848720969,18.6700844695173,22.9574191713705,38.1088130342039,50.224273368174,60.1032249037235,67.5028910049631,55.4335775309232,12.6244558287144,12.0110997689304,13.2610161594348,13.536858519248,12.8656959691875,NA,14.2248455947136,NA,7.44446915380688,6.98763289661681,NA,7.91556624113191,NA,97.1203899135599,92.4018198230713,102.017471289729
"West of Scotland","C91-C95","Leukaemias","Male",NA,"2017-2021",17,12,8,10,6,8,11,16,16,35,50,60,85,106,140,132,112,61,25,910,5.20887592457548,3.36886550646682,2.30186019076666,2.93349760919945,1.45842752344422,1.78530780938269,2.60784629828072,4.02857265153098,4.41819301428457,8.70412923891094,11.2079729036047,13.6804831946664,22.4223527115219,32.8860622042969,49.2990728252947,69.3988065508267,87.7502252516943,92.8349668229135,91.8408581609787,14.9313118634195,13.976825282897,15.9338187985816,16.8718315641482,15.7707479989919,NA,18.0095433854022,NA,8.45069060810322,7.80634710714502,NA,9.12022168433709,NA,97.0151531608446,90.8134434486375,103.528871764354
"West of Scotland","C91-C95","Leukaemias","Females",NA,"2017-2021",29,15,9,8,10,5,12,11,17,27,35,48,63,49,91,85,77,61,26,678,9.41796948577887,4.42026721988767,2.69736467471281,2.44551843462365,2.50902622183304,1.11892368492899,2.77205399961191,2.65579240395085,4.43553857874907,6.1635673814883,7.15231571547679,10.0878059442397,15.2311508464168,13.8873930812441,28.2452557281999,35.1447342851354,41.2152614225153,53.0319495761791,40.1352248344422,10.4562099940085,9.68385793272239,11.2737756328489,10.2018854743477,9.44550312472794,NA,10.9869862403687,NA,6.43824769951054,5.79946554996267,NA,7.10992241472773,NA,97.2619962680578,90.077700682422,104.866861334784
"West of Scotland","C91.0","Acute lymphoblastic leukaemia","All","d","2017-2021",39,23,11,7,4,2,3,4,0,3,8,6,4,8,9,2,1,0,0,134,6.14862649143607,3.30674043094016,1.61478793430455,1.04787438680636,0.493849719061241,0.223473674801108,0.351001993691324,0.493004269416973,0,0.357072292856412,0.855191493410215,0.656165826227604,0.504596877554522,1.18489905400622,1.48475894938457,0.462896528738931,0.318006480972082,0,0,1.06528783441293,0.892562167657918,1.2616871033485,1.06971672302621,0.895947993285379,NA,1.25865892262731,NA,1.60772153721546,1.3187672007174,NA,1.92487245630962,NA,92.7749338034278,77.7324149820426,109.879164778318
"West of Scotland","C91.0","Acute lymphoblastic leukaemia","Male",NA,"2017-2021",16,10,5,4,3,1,2,3,0,2,6,4,3,5,5,1,1,0,0,71,4.90247145842398,2.80738792205568,1.43866261922916,1.17339904367978,0.729213761722111,0.223163476172836,0.474153872414676,0.755357372162059,0,0.497378813652054,1.34495674843257,0.912032212977762,0.791377154524303,1.55122934925929,1.76068117233195,0.52574853447596,0.783484154032985,0,0,1.16497048604702,0.909851614829566,1.46945175187935,1.13372788264291,0.884815727191819,NA,1.41302303701868,NA,1.51023412156463,1.14057471430254,NA,1.93098576525572,NA,93.316241610355,72.8807588998275,117.705741351801
"West of Scotland","C91.0","Acute lymphoblastic leukaemia","Females",NA,"2017-2021",23,13,6,3,1,1,1,1,0,1,2,2,1,3,4,1,0,0,0,63,7.46942407492807,3.83089825723598,1.7982431164752,0.917069412983869,0.250902622183304,0.223784736985799,0.231004499967659,0.241435673086441,0,0.228280273388455,0.408703755170102,0.420325247676652,0.241764299149473,0.850248555994536,1.24154970233846,0.413467462178064,0,0,0,0.971594733956542,0.74660007071802,1.24309172682289,1.00570556340952,0.772574472846926,NA,1.26910801318595,NA,1.7052089528663,1.27682129253942,NA,2.19461341839459,NA,92.1723664630209,70.8277771734163,117.928496509321
"West of Scotland","C92.0","Acute myeloid leukaemia","All","d","2017-2021",3,2,5,5,3,2,5,5,16,15,20,25,37,34,57,47,41,39,14,375,0.472971268572005,0.28754264616871,0.733994515592979,0.748481704861688,0.370387289295931,0.223473674801108,0.585003322818874,0.616255336771216,2.14647836685193,1.78536146428206,2.13797873352554,2.73402427594835,4.66752111737933,5.03582097952643,9.40347334610226,10.8780684253649,13.0382657198554,21.5787930261767,15.2170604986848,2.9812159545138,2.68707970527603,3.29876092589328,3.16231287551413,2.84421191766447,NA,3.49703281924147,NA,1.60568653995299,1.41540022702064,NA,1.80779976096971,NA,99.2238206491507,89.4340828756783,109.792671000462
"West of Scotland","C92.0","Acute myeloid leukaemia","Male",NA,"2017-2021",1,1,3,3,1,1,2,2,7,9,10,14,22,24,33,29,21,14,5,202,0.306404466151499,0.280738792205568,0.863197571537499,0.880049282759835,0.24307125390737,0.223163476172836,0.474153872414676,0.503571581441373,1.9329594437495,2.23820466143424,2.24159458072094,3.19211274542217,5.80343246651156,7.44590087644458,11.6204957373909,15.2467074998028,16.4531672346927,21.3063858282097,18.3681716321957,3.31442307297884,2.87308926827894,3.80436614106086,3.74029423421289,3.23274640436857,NA,4.28430847291126,NA,1.83261675683218,1.5535224988775,NA,2.13442700348322,NA,101.350799084339,87.8553783778127,116.332628610199
"West of Scotland","C92.0","Acute myeloid leukaemia","Females",NA,"2017-2021",2,1,2,2,2,1,3,3,9,6,10,11,15,10,24,18,20,25,9,173,0.649515136950267,0.294684481325844,0.599414372158401,0.611379608655912,0.501805244366609,0.223784736985799,0.693013499902978,0.724307019259324,2.34822630639657,1.36968164033073,2.04351877585051,2.31178886222159,3.6264644872421,2.83416185331512,7.44929821403075,7.44241431920515,10.7052627071468,21.7344055640078,13.8929624426915,2.66802998372193,2.28526046095804,3.09657173580546,2.58433151681537,2.21190998377637,NA,2.98530335647683,NA,1.3787563230738,1.1275568605428,NA,1.65484019061799,NA,96.8505713409854,82.9558823015901,112.406810883263
"West of Scotland","C91.1","Chronic lymphocytic leukaemia","All","d","2017-2021",1,1,0,0,0,0,0,0,4,11,28,33,45,67,88,87,67,41,11,484,0.157657089524002,0.143771323084355,0,0,0,0,0,0,0.536619591712984,1.30926507380684,2.99317022693575,3.60891204425182,5.67671487248837,9.92352957730207,14.5176430606491,20.1359990001435,21.3064342251295,22.6853977967499,11.9562618203952,3.84775605862581,3.51255304724266,4.20632030961523,4.15183054451591,3.78489494241132,NA,4.53549917830858,NA,1.7074601608007,1.54247083327433,NA,1.88071216807766,NA,91.3436741689177,83.3861336737031,99.8557980177194
"West of Scotland","C91.1","Chronic lymphocytic leukaemia","Male",NA,"2017-2021",0,0,0,0,0,0,0,0,1,8,20,22,30,48,59,51,42,22,3,306,0,0,0,0,0,0,0,0,0.276137063392786,1.98951525460821,4.48318916144188,5.01617717137769,7.91377154524303,14.8918017528892,20.776037833517,26.813175258274,32.9063344693854,33.4814634443295,11.0209029793174,5.0208587145125,4.47400166484713,5.61611705761697,5.6387640540236,5.0171645685017,NA,6.29613927248297,NA,2.30674607357187,2.04048112209908,NA,2.58910322501567,NA,88.9861625508886,79.2940534754101,99.5361020515085
"West of Scotland","C91.1","Chronic lymphocytic leukaemia","Females",NA,"2017-2021",1,1,0,0,0,0,0,0,3,3,8,11,15,19,29,36,25,19,8,178,0.324757568475133,0.294684481325844,0,0,0,0,0,0,0.78274210213219,0.684840820165366,1.63481502068041,2.31178886222159,3.6264644872421,5.38490752129873,9.00123534195383,14.8848286384103,13.3815783839335,16.5181482286459,12.3492999490591,2.74514067689309,2.35666414632565,3.17937356904067,2.66489703500822,2.28639526146232,NA,3.07196408280102,NA,1.10817424802953,0.919129335857531,NA,1.31463620588248,NA,95.7023586122561,82.1591108822754,110.840785693734
"West of Scotland","C92.1-C92.2","Chronic myeloid leukaemia","All","d","2017-2021",0,1,1,2,4,6,7,10,7,16,11,21,25,12,13,14,13,2,3,168,0,0.143771323084355,0.146798903118596,0.299392681944675,0.493849719061241,0.670421024403325,0.819004651946423,1.23251067354243,0.939084285497721,1.90438556190086,1.17588830343905,2.29658039179661,3.15373048471576,1.77734858100933,2.14465181577771,3.24027570117252,4.13408425263707,1.10660477057317,3.2607986782896,1.33558474762218,1.14125685905745,1.55351615588753,1.38392868299977,1.17923125328867,NA,1.60476715108558,NA,0.884060923287673,0.74235817992076,NA,1.03795783359635,NA,99.4101795024719,84.9459754757716,115.631239568825
"West of Scotland","C92.1-C92.2","Chronic myeloid leukaemia","Male",NA,"2017-2021",0,1,0,0,1,4,3,7,5,8,5,7,9,7,8,8,9,2,2,86,0,0.280738792205568,0,0,0.24307125390737,0.892653904691343,0.711230808622014,1.76250053504481,1.38068531696393,1.98951525460821,1.12079729036047,1.59605637271108,2.37413146357291,2.171721088963,2.81708987573112,4.20598827580768,7.05135738629686,3.04376940402995,7.34726865287829,1.41109101126822,1.12869066742423,1.74268591955874,1.53770243243516,1.22408389864623,NA,1.88654937745311,NA,0.904747091636162,0.706928931052666,NA,1.12659860306486,NA,94.3462122249412,75.4647917070996,116.516804582532
"West of Scotland","C92.1-C92.2","Chronic myeloid leukaemia","Females",NA,"2017-2021",0,0,1,2,3,2,4,3,2,8,6,14,16,5,5,6,4,0,1,82,0,0,0.299707186079201,0.611379608655912,0.752707866549913,0.447569473971597,0.924017999870637,0.724307019259324,0.521828068088126,1.82624218710764,1.22611126551031,2.94227673373657,3.86822878639157,1.41708092665756,1.55193712792307,2.48080477306838,2.14105254142937,0,1.54366249363239,1.26461536800693,1.00578613145529,1.56972111585447,1.23015493356438,0.977651526481197,NA,1.51122602002871,NA,0.863374754939185,0.66780637216076,NA,1.08367703312446,NA,105.340040332602,83.7800601936792,130.754765313069
"West of Scotland","C22","Liver and intrahepatic bile ducts","All","d","2017-2021",3,0,1,1,0,2,1,7,9,46,75,124,166,227,260,235,202,120,59,1538,0.472971268572005,0,0.146798903118596,0.149696340972338,0,0.223473674801108,0.117000664563775,0.862757471479703,1.20739408135421,5.47510849046498,8.01742025072077,13.5607604087038,20.9407704185126,33.6215106574264,42.8930363155542,54.3903421268244,64.2373091563606,66.39628623439,64.1290406730289,12.2269603681126,11.6234582174487,12.8536699190404,13.3178420521325,12.6485056910492,NA,14.0041926286394,NA,5.60087896163805,5.29638258959462,NA,5.91376592624134,NA,107.111221477655,101.824392161467,112.601353406654
"West of Scotland","C22","Liver and intrahepatic bile ducts","Male",NA,"2017-2021",2,0,1,1,0,1,0,4,4,32,59,95,126,166,188,167,131,66,20,1063,0.612808932302997,0,0.287732523845833,0.293349760919945,0,0.223163476172836,0,1.00714316288275,1.10454825357114,7.95806101843286,13.2254080262536,21.6607650582219,33.2378404900207,51.5008143954084,66.2016120796814,87.8000052574853,102.636424178321,100.444390332988,73.4726865287829,17.4417412206758,16.4088607013451,18.5226026178543,19.5708001020847,18.3924489910602,NA,20.7852203530811,NA,8.32804502173166,7.79748571391757,NA,8.87581966373838,NA,110.379964835343,103.843386063741,117.220190332497
"West of Scotland","C22","Liver and intrahepatic bile ducts","Females",NA,"2017-2021",1,0,0,0,0,1,1,3,5,14,16,29,40,61,72,68,71,54,39,475,0.324757568475133,0,0,0,0,0.223784736985799,0.231004499967659,0.724307019259324,1.30457017022032,3.19592382743838,3.26963004136082,6.09471609131146,9.67057196597893,17.2883873052222,22.3478946420923,28.1157874281083,38.0036826103713,46.9463160182569,60.2028372516633,7.32551585125964,6.6814637703573,8.01489311226693,7.06488400218024,6.44159727428343,NA,7.71654136858589,NA,2.87371290154443,2.58078476732718,NA,3.18216065118859,NA,100.453935935841,91.6221256185939,109.907285108642
"West of Scotland","C33-C34","Trachea, bronchus and lung","All","d","2017-2021",0,0,0,0,0,8,8,25,70,181,452,860,1389,2048,2676,2470,1906,985,407,13485,0,0,0,0,0,0.893894699204434,0.936005316510198,3.08127668385608,9.39084285497721,21.5433616690035,48.3183193776771,94.0504350926233,175.221265730808,303.334157825592,441.468327617011,571.67721299258,606.120352732789,545.002849507284,442.381687354623,107.204525724316,105.402662447317,109.029465478732,113.419856025295,111.476755559084,NA,115.379512442495,NA,44.9009218035493,44.0827830219101,NA,45.7264787491396,NA,111.643555762583,109.76708252712,113.544061005799
"West of Scotland","C33-C34","Trachea, bronchus and lung","Male",NA,"2017-2021",0,0,0,0,0,2,5,11,41,98,221,398,677,955,1281,1204,901,425,170,6389,0,0,0,0,0,0.446326952345671,1.18538468103669,2.76964369792755,11.3216195991042,24.3715618689506,49.5392402339328,90.7472051912873,178.587444537651,296.284805708524,451.086516351446,633.001235509056,705.919222783719,646.800998356365,624.517835494655,104.830935709217,102.275991029663,107.433571073806,120.643002660883,117.64706961021,NA,123.676080291816,NA,46.6361985020801,45.4293528234408,NA,47.8586450339971,NA,110.6629357175,107.965853249215,113.410362019661
"West of Scotland","C33-C34","Trachea, bronchus and lung","Females",NA,"2017-2021",0,0,0,0,0,6,3,14,29,83,231,462,712,1093,1395,1266,1005,560,237,7096,0,0,0,0,0,1.34270842191479,0.693013499902978,3.38009942321018,7.56650698727783,18.9472626912418,47.2052837221468,97.0951322133067,172.136180994425,309.773890567343,432.990458690538,523.449807117429,537.939451034128,486.850684633775,365.848010990877,109.435495748502,106.903893262989,112.011913734268,106.196709389707,103.732252446593,NA,108.689696721171,NA,43.1656451050185,42.0652525508239,NA,44.2800477999183,NA,112.541460801314,109.938007141794,115.191001901025
"West of Scotland","C45","Mesothelioma","All","d","2017-2021",0,0,0,0,0,0,1,0,2,1,6,10,21,62,112,110,95,54,17,491,0,0,0,0,0,0,0.117000664563775,0,0.268309795856492,0.119024097618804,0.641393620057661,1.09360971037934,2.64913360716124,9.18296766854819,18.477000259008,25.4593090806412,30.2106156923478,29.8783288054755,18.4778591769744,3.90340542311007,3.56573200167788,4.2644375851732,4.71278929734291,4.29596924379848,NA,5.14863189081736,NA,1.52891004198972,1.38882504061529,NA,1.67562939034725,NA,114.885729116802,104.94726436115,125.511692519853
"West of Scotland","C45","Mesothelioma","Male",NA,"2017-2021",0,0,0,0,0,0,0,0,1,1,2,5,17,53,101,89,83,48,17,417,0,0,0,0,0,0,0,0,0.276137063392786,0.248689406826027,0.448318916144188,1.1400402662222,4.48447054230438,16.4430311021485,35.5657596811054,46.7916195683605,65.0291847847377,73.0504656967188,62.4517835494655,6.84215060114938,6.20111836032406,7.53145447087853,8.31161494485985,7.5175726347973,NA,9.14494892282685,NA,2.6262835759326,2.36798793988607,NA,2.89775743010331,NA,115.383894694171,104.57372682699,127.008100262483
"West of Scotland","C45","Mesothelioma","Females",NA,"2017-2021",0,0,0,0,0,0,1,0,1,0,4,5,4,9,11,21,12,6,0,74,0,0,0,0,0,0,0.231004499967659,0,0.260914034044063,0,0.817407510340205,1.05081311919163,0.967057196597893,2.55074566798361,3.41426168143076,8.68281670573934,6.4231576242881,5.21625733536188,0,1.14123825893308,0.896117495773809,1.43272012599728,1.11396364982597,0.873815738878907,NA,1.38282497333745,NA,0.431536508046852,0.328630853257574,NA,0.548244732961138,NA,112.157007267088,88.067373923854,140.802851924545
"West of Scotland","C60","Penis","Male",NA,"2017-2021",0,0,0,0,1,0,3,4,3,12,9,27,23,26,31,22,14,11,3,189,0,0,0,0,0.24307125390737,0,0.711230808622014,1.00714316288275,0.828411190178357,2.98427288191232,2.01743512264885,6.1562174375999,6.06722485135299,8.0663926161483,10.9162232684581,11.5664677584711,10.9687781564618,16.7407317221647,11.0209029793174,3.10111861778713,2.67474330999254,3.57614059581019,3.3912711945407,2.91752711767242,NA,3.90013414826821,NA,1.6472697672377,1.4061932030394,NA,1.90713900824835,NA,113.153255951352,97.5957232412219,130.48580271479
"West of Scotland","C61","Prostate","Male",NA,"2017-2021",0,0,0,0,0,0,1,0,7,45,222,647,1132,1701,1904,1439,845,393,168,8504,0,0,0,0,0,0,0.237076936207338,0,1.9329594437495,11.1910233071712,49.7633996920049,147.521210449153,298.612979640504,527.72822461801,670.467390424007,756.552141110907,662.044110157872,598.100687891885,617.170566841777,139.533929765406,136.583875760794,142.531647742634,156.428010489853,153.065770673305,NA,159.826270569641,NA,64.2705711060037,62.8506467791456,NA,65.7061362258752,NA,96.6523658663263,94.6089223866037,98.7288252277605
"West of Scotland","C62","Testis","Male",NA,"2017-2021",2,0,0,12,35,61,96,61,44,32,38,23,16,13,3,3,0,0,0,439,0.612808932302997,0,0,3.52019713103934,8.50749388675797,13.612972046543,22.7593858759044,15.3589332339619,12.1500307892826,7.95806101843286,8.51805940673958,5.24418522462213,4.22067815746295,4.03319630807415,1.05640870339917,1.57724560342788,0,0,0,7.20312737147381,6.54499116402288,7.9095155150194,7.04164402344271,6.39447608602959,NA,7.71955983066387,NA,6.61597076835375,5.99281409083203,NA,7.26950742328064,NA,94.3550465506138,85.7340033164483,103.608150477528
"West of Scotland","C90","Multiple myeloma and malignant plasma cell neoplasms","All","d","2017-2021",0,0,0,0,0,0,0,12,7,21,53,78,100,134,215,185,155,95,42,1097,0,0,0,0,0,0,0,1.47901280825092,0.939084285497721,2.49950604999488,5.66564364384267,8.53015574095886,12.614921938863,19.8470591546041,35.4692415686313,42.8179289083511,49.2910045506727,52.5637266022254,45.6511814960544,8.72105040560437,8.2125450653124,9.25279941465026,9.36336811700394,8.80510668246651,NA,9.93854579040331,NA,3.72404020649229,3.48710596977335,NA,3.96865184346973,NA,101.341246839527,95.4322607870404,107.520331362162
"West of Scotland","C90","Multiple myeloma and malignant plasma cell neoplasms","Male",NA,"2017-2021",0,0,0,0,0,0,0,8,3,7,38,45,65,79,122,100,73,44,20,604,0,0,0,0,0,0,0,2.01428632576549,0.828411190178357,1.74082584778219,8.51805940673958,10.2603623959998,17.1465050146932,24.5094237182968,42.9606206048996,52.574853447596,57.1943432444079,66.9629268886589,73.4726865287829,9.91045314890702,9.13575029451422,10.7332962694923,11.3808974729372,10.4716042154601,NA,12.3275080333715,NA,4.54775335446777,4.17081439409709,NA,4.94076606909483,NA,98.8863166689379,91.156346037649,107.096629978378
"West of Scotland","C90","Multiple myeloma and malignant plasma cell neoplasms","Females",NA,"2017-2021",0,0,0,0,0,0,0,4,4,14,15,33,35,55,93,85,82,51,22,493,0,0,0,0,0,0,0,0.965742692345765,1.04365613617625,3.19592382743838,3.06527816377577,6.93536658666476,8.46175047023156,15.5878901932332,28.8660305793692,35.1447342851354,43.891577099302,44.338187350576,33.9605748599126,7.6031143466758,6.94669404888117,8.30484722172548,7.34583876107065,6.70936755594026,NA,8.01073814160749,NA,2.90032705851681,2.61823719436335,NA,3.19664143891127,NA,104.520268438232,95.4964365444247,114.167013854365
